"NDB_No","Nutr_No","Isfl_Val","SD","n","Min","Max","CC","DataSrc_ID"
"18376","710","0.0","","1.0","0.0","0.0","C","91"
"18376","711","0.0","","1.0","0.0","0.0","C","91"
"18376","712","0.0","","1.0","0.0","0.0","C","91"
"18376","713","0.0","","1.0","0.0","0.0","C","91"
"19015","710","0.052","0.0","3.0","0.052","0.052","C","59"
"19015","711","0.078","0.0","3.0","0.078","0.078","C","59"
"19015","713","0.13","0.0","3.0","0.13","0.13","C","59"
"19015","714","0.0022","","3.0","0.0022","0.0022","","59"
"19015","715","0.0041","","3.0","0.0041","0.0041","","59"
"19015","716","0.005","","3.0","0.005","0.005","","59"
"19016","710","0.0","","1.0","0.0","0.0","D","89"
"19016","711","0.0","","1.0","0.0","0.0","D","89"
"19016","712","0.0","","1.0","0.0","0.0","D","89"
"19016","713","0.01","","1.0","0.01","0.01","D","89"
"19016","715","4.0E-4","","1.0","4.0E-4","4.0E-4","","89"
"19016","716","0.0","","1.0","0.0","0.0","","89"
"19033","710","0.0","","1.0","0.0","0.0","C","91"
"19033","711","0.0","","1.0","0.0","0.0","C","91"
"19033","712","0.0","","1.0","0.0","0.0","C","91"
"19033","713","0.0","","1.0","0.0","0.0","C","91"
"19042","710","0.0","","1.0","0.0","0.0","C","91"
"19042","711","0.0","","1.0","0.0","0.0","C","91"
"19042","712","0.0","","1.0","0.0","0.0","C","91"
"19042","713","0.0","","1.0","0.0","0.0","C","91"
"19056","710","0.0","","1.0","0.0","0.0","D","31"
"19056","711","0.0","","1.0","0.0","0.0","D","31"
"19056","713","0.0","","1.0","0.0","0.0","D","31"
"19205","710","0.0","","1.0","0.0","0.0","C","99"
"19205","711","0.0","","1.0","0.0","0.0","C","99"
"19205","712","0.0","","1.0","0.0","0.0","C","99"
"19205","713","0.0","","1.0","0.0","0.0","C","99"
"19218","710","0.0","","1.0","0.0","0.0","B","49"
"19218","711","0.0","","1.0","0.0","0.0","B","49"
"19218","713","0.0","","1.0","0.0","0.0","B","49"
"19314","710","0.0","0.0","2.0","0.0","0.0","B","51"
"19314","711","0.0","0.0","2.0","0.0","0.0","B","51"
"19314","713","0.0","0.0","2.0","0.0","0.0","B","51"
"19411","710","0.0","","1.0","0.0","0.0","D","31"
"19411","711","0.0","","1.0","0.0","0.0","D","31"
"19411","713","0.0","","1.0","0.0","0.0","D","31"
"20005","710","0.0","","1.0","0.0","0.0","B","49"
"20005","711","0.01","","1.0","0.01","0.01","B","49"
"20005","713","0.01","","1.0","0.01","0.01","B","49"
"20016","710","0.01","","1.0","0.01","0.01","B","49"
"20016","711","0.01","","1.0","0.01","0.01","B","49"
"20016","713","0.01","","1.0","0.01","0.01","B","49"
"20020","710","0.01","","1.0","0.01","0.01","B","49"
"20020","711","0.01","","1.0","0.01","0.01","B","49"
"20020","713","0.02","","1.0","0.02","0.02","B","49"
"20029","710","0.01","","1.0","0.01","0.01","D","89"
"20029","711","0.0","","1.0","0.0","0.0","D","89"
"20029","712","0.0","","1.0","0.0","0.0","D","89"
"20029","713","0.01","","1.0","0.01","0.01","D","89"
"20029","715","3.0E-4","","1.0","3.0E-4","3.0E-4","","89"
"20029","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"20036","710","0.03","0.042426406871192854","2.0","0.0","0.06","C","31,49"
"20036","711","0.035","0.04949747468305833","2.0","0.0","0.07","C","31,49"
"20036","713","0.065","0.09192388155425119","2.0","0.0","0.13","C","31,49"
"20037","710","0.0","","1.0","0.0","0.0","B","49"
"20037","711","0.0","","1.0","0.0","0.0","B","49"
"20037","713","0.01","","1.0","0.01","0.01","B","49"
"20038","710","0.0","0.0","2.0","0.0","0.0","B","49"
"20038","711","0.0","0.0","2.0","0.0","0.0","B","49"
"20038","713","0.0","0.0","2.0","0.0","0.0","B","49"
"20044","710","0.0","0.0","2.0","0.0","0.0","C","31,49"
"20044","711","0.0","0.0","2.0","0.0","0.0","C","31,49"
"20044","713","0.0","0.0","2.0","0.0","0.0","C","31,49"
"20045","710","0.0","","1.0","0.0","0.0","B","49"
"20045","711","0.0","","1.0","0.0","0.0","B","49"
"20045","713","0.01","","1.0","0.01","0.01","B","49"
"20047","710","0.0","","1.0","0.0","0.0","D","89"
"20047","711","0.0","","1.0","0.0","0.0","D","89"
"20047","712","0.0","","1.0","0.0","0.0","D","89"
"20047","713","0.0","","1.0","0.0","0.0","D","89"
"20047","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"20047","716","0.0","","1.0","0.0","0.0","","89"
"20066","710","0.01","","1.0","0.01","0.01","B","49"
"20066","711","0.02","","1.0","0.02","0.02","B","49"
"20066","713","0.02","","1.0","0.02","0.02","B","49"
"20077","710","0.0","","1.0","0.0","0.0","B","49"
"20077","711","0.0","","1.0","0.0","0.0","B","49"
"20077","713","0.0","","1.0","0.0","0.0","B","49"
"20080","710","0.0","","1.0","0.0","0.0","B","49"
"20080","711","0.01","","1.0","0.01","0.01","B","49"
"20080","713","0.02","","1.0","0.02","0.02","B","49"
"20081","710","0.0","","1.0","0.0","0.0","B","49"
"20081","711","0.0","","1.0","0.0","0.0","B","49"
"20081","713","0.0","","1.0","0.0","0.0","B","49"
"20088","710","0.0","","1.0","0.0","0.0","D","31"
"20088","711","0.0","","1.0","0.0","0.0","D","31"
"20088","713","0.0","","1.0","0.0","0.0","D","31"
"20095","710","0.0","","1.0","0.0","0.0","B","49"
"20095","711","0.01","","1.0","0.01","0.01","B","49"
"20095","713","0.01","","1.0","0.01","0.01","B","49"
"20100","710","0.0","","1.0","0.0","0.0","B","49"
"20100","711","0.0","","1.0","0.0","0.0","B","49"
"20100","713","0.0","","1.0","0.0","0.0","B","49"
"20109","710","0.01","","1.0","0.01","0.01","B","49"
"20109","711","0.01","","1.0","0.01","0.01","B","49"
"20109","713","0.02","","1.0","0.02","0.02","B","49"
"20110","710","0.0","","1.0","0.0","0.0","B","49"
"20110","711","0.0","","1.0","0.0","0.0","B","49"
"20110","713","0.01","","1.0","0.01","0.01","B","49"
"20120","710","0.01","","1.0","0.01","0.01","B","49"
"20120","711","0.01","","1.0","0.01","0.01","B","49"
"20120","713","0.01","","1.0","0.01","0.01","B","49"
"20121","710","0.0","","1.0","0.0","0.0","B","49"
"20121","711","0.01","","1.0","0.01","0.01","B","49"
"20121","713","0.01","","1.0","0.01","0.01","B","49"
"20124","710","0.005","0.007071067811865475","2.0","0.0","0.01","B","49"
"20124","711","0.01","0.0","2.0","0.01","0.01","B","49"
"20124","713","0.015","0.007071067811865475","2.0","0.01","0.02","B","49"
"20125","710","0.0","","1.0","0.0","0.0","B","49"
"20125","711","0.0","","1.0","0.0","0.0","B","49"
"20125","713","0.0","","1.0","0.0","0.0","B","49"
"21322","710","4.4","","1.0","4.4","4.4","C","91"
"21322","711","0.9","","1.0","0.9","0.9","C","91"
"21322","712","0.7000000000000001","","1.0","0.7000000000000001","0.7000000000000001","C","91"
"21322","713","6.0","","1.0","6.0","6.0","C","91"
"22116","710","1.35","","1.0","1.35","1.35","B","66"
"22116","711","2.0","","1.0","2.0","2.0","B","66"
"22116","712","0.4","","1.0","0.4","0.4","B","66"
"22116","713","3.75","","1.0","3.75","3.75","B","66"
"22122","710","2.0","","1.0","2.0","2.0","C","91"
"22122","711","2.3","","1.0","2.3","2.3","C","91"
"22122","712","0.3","","1.0","0.3","0.3","C","91"
"22122","713","4.6","","1.0","4.6","4.6","C","91"
"22126","710","1.0","","1.0","1.0","1.0","B","66"
"22126","711","2.05","","1.0","2.05","2.05","B","66"
"22126","712","0.3","","1.0","0.3","0.3","B","66"
"22126","713","3.35","","1.0","3.35","3.35","B","66"
"22518","710","0.0","","1.0","0.0","0.0","C","91"
"22518","711","0.0","","1.0","0.0","0.0","C","91"
"22518","712","0.0","","1.0","0.0","0.0","C","91"
"22518","713","0.0","","1.0","0.0","0.0","C","91"
"22720","710","1.9","","1.0","1.9","1.9","C","91"
"22720","711","1.2","","1.0","1.2","1.2","C","91"
"22720","712","0.2","","1.0","0.2","0.2","C","91"
"22720","713","3.3","","1.0","3.3","3.3","C","91"
"22903","710","0.01","","1.0","0.01","0.01","D","89"
"22903","711","0.01","","1.0","0.01","0.01","D","89"
"22903","712","0.0","","1.0","0.0","0.0","D","89"
"22903","713","0.01","","1.0","0.01","0.01","D","89"
"22903","715","2.0E-4","","1.0","2.0E-4","2.0E-4","","89"
"22903","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"22904","710","1.25","1.4821156050277138","4.0","0.0","3.4","C","91"
"22904","711","1.025","0.9776672917374976","4.0","0.1","2.4","C","91"
"22904","712","0.15","0.17320508075688773","4.0","0.0","0.4","C","91"
"22904","713","2.425","2.570829956777901","4.0","0.1","6.1","C","91"
"22910","710","0.0","","1.0","0.0","0.0","D","89"
"22910","711","0.0","","1.0","0.0","0.0","D","89"
"22910","712","0.0","","1.0","0.0","0.0","D","89"
"22910","713","0.0","","1.0","0.0","0.0","D","89"
"22910","715","3.0E-4","","1.0","3.0E-4","3.0E-4","","89"
"22910","716","0.0","","1.0","0.0","0.0","","89"
"22911","710","1.0","0.8185352771872451","3.0","0.1","1.7","C","91"
"22911","711","1.0999999999999999","0.6557438524302001","3.0","0.4","1.7","C","91"
"22911","712","0.16666666666666666","0.15275252316519466","3.0","0.0","0.3","C","91"
"22911","713","2.1999999999999997","1.5716233645501712","3.0","0.5","3.6","C","91"
"22932","710","0.2","","1.0","0.2","0.2","C","91"
"22932","711","0.3","","1.0","0.3","0.3","C","91"
"22932","712","0.0","","1.0","0.0","0.0","C","91"
"22932","713","0.6","","1.0","0.6","0.6","C","91"
"23501","710","0.67","0.32901367752724203","5.0","0.3","1.05","B","66"
"23501","711","1.09","0.417432629294836","5.0","0.5","1.65","B","66"
"23501","712","0.1","0.07071067811865477","5.0","0.0","0.2","B","66"
"23501","713","1.86","0.7773351915358007","5.0","0.9","2.9","B","66"
"23506","710","0.35","0.16583123951777","5.0","0.2","0.55","B","66"
"23506","711","0.77","0.2752271788904577","5.0","0.35","1.1","B","66"
"23506","712","0.02","0.044721359549995794","5.0","0.0","0.1","B","66"
"23506","713","1.1400000000000001","0.45607017003965516","5.0","0.55","1.75","B","66"
"23567","710","0.0","","1.0","0.0","0.0","D","31"
"23567","711","0.0","","1.0","0.0","0.0","D","31"
"23567","713","0.0","","1.0","0.0","0.0","D","31"
"25013","710","0.1","","1.0","0.1","0.1","C","91"
"25013","711","0.0","","1.0","0.0","0.0","C","91"
"25013","712","0.0","","1.0","0.0","0.0","C","91"
"25013","713","0.1","","1.0","0.1","0.1","C","91"
"25017","710","1.8","","1.0","1.8","1.8","D","31"
"25017","711","3.27","","1.0","3.27","3.27","D","31"
"25017","713","5.07","","1.0","5.07","5.07","D","31"
"25017","714","0.0","","1.0","0.0","0.0","","31"
"25017","715","0.0","","1.0","0.0","0.0","","31"
"25017","716","0.087","","1.0","0.087","0.087","","31"
"42178","710","5.5","0.0","5.0","5.5","5.5","C","64,"
"42178","711","11.3","0.0","5.0","11.3","11.3","C","64,"
"42178","713","16.8","0.0","5.0","16.8","16.8","C","64,"
"42178","714","0.0","","5.0","0.0","0.0","","64"
"42237","710","0.0","","1.0","0.0","0.0","B","49"
"42237","711","0.0","","1.0","0.0","0.0","B","49"
"42237","713","0.0","","1.0","0.0","0.0","B","49"
"42299","710","0.0","","1.0","0.0","0.0","B","66"
"42299","711","0.0","","1.0","0.0","0.0","B","66"
"42299","712","0.0","","1.0","0.0","0.0","B","66"
"42299","713","0.0","","1.0","0.0","0.0","B","66"
"43130","710","5.78","0.0","6.0","5.78","5.78","C","81"
"43130","711","6.43","0.0","6.0","6.43","6.43","C","81"
"43130","712","0.06","0.0","6.0","0.06","0.06","C","81"
"43130","713","12.270000000000001","7.944109290391273E-16","6.0","12.27","12.27","C","81"
"43212","710","64.36666666666667","23.348150057576536","3.0","49.6","93.9","C","91"
"43212","711","45.76666666666667","0.10540925533894223","3.0","45.7","45.9","C","91"
"43212","712","8.333333333333334","1.3176156917368245","3.0","7.5","10.0","C","91"
"43212","713","118.5","24.823879632321784","3.0","102.8","149.9","C","91"
"43476","710","5.7","0.0","3.0","5.7","5.7","C","95"
"43476","711","9.4","0.0","3.0","9.4","9.4","C","95"
"43476","712","1.2","0.0","3.0","1.2","1.2","C","95"
"43476","713","16.3","0.0","3.0","16.3","16.3","C","95"
"43528","710","0.2","0.1414213562373095","2.0","0.1","0.3","C","91"
"43528","711","0.35","0.21213203435596426","2.0","0.2","0.5","C","91"
"43528","712","0.0","0.0","2.0","0.0","0.0","C","91"
"43528","713","0.6000000000000001","0.28284271247461906","2.0","0.4","0.8","C","91"
"97068","710","0.0","","1.0","0.0","0.0","B","51"
"97068","711","0.0","","1.0","0.0","0.0","B","51"
"97068","713","0.0","","1.0","0.0","0.0","B","51"
"97069","710","0.0","","1.0","0.0","0.0","B","51"
"97069","711","0.0","","1.0","0.0","0.0","B","51"
"97069","713","0.0","","1.0","0.0","0.0","B","51"
"97070","710","0.0","","1.0","0.0","0.0","B","51"
"97070","711","0.0","","1.0","0.0","0.0","B","51"
"97070","713","0.0","","1.0","0.0","0.0","B","51"
"99001","710","0.008","0.0","3.0","0.008","0.008","C","59"
"99001","711","0.01","0.0","3.0","0.01","0.01","C","59"
"99001","713","0.018","0.0","3.0","0.018","0.018","C","59"
"99001","714","0.0","","3.0","0.0","0.0","","59"
"99001","715","0.0024","","3.0","0.0024","0.0024","","59"
"99001","716","0.0","","3.0","0.0","0.0","","59"
"99002","710","29.840428571428568","12.589684073400223","7.0","20.752","59.3","B","13,50"
"99002","711","39.995999999999995","11.456244134386571","7.0","33.687","67.2","B","13,50"
"99002","713","69.83642857142857","24.013968939158815","7.0","54.439","126.5","B","13,50"
"99003","710","0.0","0.0","2.0","0.0","0.0","B","66"
"99003","711","0.0","0.0","2.0","0.0","0.0","B","66"
"99003","712","0.0","0.0","2.0","0.0","0.0","B","66"
"99003","713","0.0","0.0","2.0","0.0","0.0","B","66"
"99008","710","0.0","","1.0","0.0","0.0","C","24"
"99008","711","1.29","","1.0","1.29","1.29","C","24"
"99008","713","1.29","","1.0","1.29","1.29","C","24"
"99008","714","0.0","","1.0","0.0","0.0","","24"
"99008","715","0.21","","1.0","0.21","0.21","","24"
"99008","716","0.0","","1.0","0.0","0.0","","24"
"99009","710","0.035","0.04949747468305833","2.0","0.0","0.07","C","24,31"
"99009","711","0.21","0.1979898987322333","2.0","0.07","0.35","C","24,31"
"99009","713","0.245","0.14849242404917495","2.0","0.14","0.35","C","24,31"
"99009","714","0.5955","0.21991020894901608","2.0","0.44","0.751","","24,31"
"99009","715","3.14995","1.2302950885864736","2.0","2.2800000000000002","4.0199","","24,31"
"99009","716","14.078850000000001","19.7723319475726","2.0","0.0977","28.060000000000002","","24,31"
"99010","710","0.002","0.0","3.0","0.002","0.002","C","59"
"99010","711","0.002","0.0","3.0","0.002","0.002","C","59"
"99010","713","0.004","0.0","3.0","0.004","0.004","C","59"
"99010","714","0.0","","3.0","0.0","0.0","","59"
"99010","715","0.005","","3.0","0.005","0.005","","59"
"99010","716","0.0","","3.0","0.0","0.0","","59"
"99014","710","1.8970000000000002","0.9822034412482988","6.0","0.344","3.45","C","13,"
"99014","711","2.8125","0.6561726144849388","6.0","1.775","3.85","C","13,"
"99014","713","4.7135","1.6409058778613719","6.0","2.119","7.308","C","13,"
"99018","710","40.072500000000005","8.227696009068824","18.0","29.5","70.0","B","13,95,101,"
"99018","711","62.175000000000004","3.6875685437298507","18.0","55.0","73.15","B","13,95,101,"
"99018","712","10.9","0.1477097891751992","12.0","10.5","11.1","B","95,"
"99018","713","109.51416666666667","5.464285222258816","18.0","100.1","125.0","B","13,95,101,"
"99019","710","0.0","","1.0","0.0","0.0","C","24"
"99019","711","0.64","","1.0","0.64","0.64","C","24"
"99019","713","0.64","","1.0","0.64","0.64","C","24"
"99019","714","1.26","","1.0","1.26","1.26","","24"
"99019","715","0.0","","1.0","0.0","0.0","","24"
"99019","716","6.13","","1.0","6.13","6.13","","24"
"99020","710","0.018","0.0","3.0","0.018","0.018","C","59"
"99020","711","0.029","0.0","3.0","0.029","0.029","C","59"
"99020","713","0.04700000000000001","4.9065389333867974E-18","3.0","0.047","0.047","C","59"
"99020","714","0.0359","","3.0","0.0359","0.0359","","59"
"99020","715","0.0075","","3.0","0.0075","0.0075","","59"
"99020","716","0.0","","3.0","0.0","0.0","","59"
"99021","710","0.0","","1.0","0.0","0.0","C","56"
"99021","711","0.0","","1.0","0.0","0.0","C","56"
"99021","713","0.0","","1.0","0.0","0.0","C","56"
"99026","710","0.0","0.0","2.0","0.0","0.0","C","24,31,"
"99026","711","0.155","0.21920310216782973","2.0","0.0","0.31","C","24,31,"
"99026","713","0.155","0.21920310216782973","2.0","0.0","0.31","C","24,31,"
"99026","714","0.0","","1.0","0.0","0.0","","24"
"99026","715","0.0","","1.0","0.0","0.0","","24"
"99026","716","0.0656","","1.0","0.0656","0.0656","","24"
"99029","710","0.0","0.0","2.0","0.0","0.0","B","51"
"99029","711","0.0","0.0","2.0","0.0","0.0","B","51"
"99029","713","0.0","0.0","2.0","0.0","0.0","B","51"
"99030","710","29.089310344827584","12.701809008802854","58.0","9.891","87.42","B","5,27,"
"99030","711","67.56684482758621","13.693055342965227","58.0","25.88","110.981","B","5,27,"
"99030","712","13.095714285714283","3.581112234371444","14.0","4.56","20.49","B","27,"
"99030","713","99.81718965517241","21.224501153707998","58.0","42.538","188.0","B","5,27,"
"99034","710","12.180000000000001","1.9109421759959149","5.0","9.0","14.3","C","23,95,"
"99034","711","21.119999999999997","1.1537764081484763","5.0","19.2","22.4","C","23,95,"
"99034","712","2.3","0.0","3.0","2.3","2.3","C","95,"
"99034","713","34.68","3.893995377501109","5.0","28.2","39.0","C","23,95,"
"99035","710","37.4653","24.369374131410652","10.0","13.92","88.039","C","18,20,38,80,84,"
"99035","711","91.2222","41.854345803512444","10.0","44.405","156.062","C","18,20,38,80,84,"
"99035","712","14.2345","17.713731975504203","2.0","1.709","26.76","C","18,80,"
"99035","713","131.5344","64.64094884139276","10.0","61.343","244.101","C","18,20,38,80,84,"
"99036","710","21.74588888888889","23.026544329752603","9.0","7.01","74.353","B","18,42,81,86,"
"99036","711","39.56688888888888","43.821051504392464","9.0","13.19","131.962","B","18,42,81,86,"
"99036","712","1.124125","0.34746794238050627","8.0","0.92","1.9","B","18,42,81,"
"99036","713","62.312","67.0689892275111","9.0","21.12","207.888","B","18,42,81,86,"
"99038","710","19.71375757575758","5.323729485578465","33.0","2.996","27.6","B","13,34,91,95,97,"
"99038","711","17.79339393939394","5.746320253192453","33.0","0.309","29.975","B","13,34,91,95,97,"
"99038","712","6.050000000000001","3.012474066278414","4.0","1.1","7.7","B","91,95,"
"99038","713","38.240484848484854","11.248169748966323","33.0","3.305","59.4","B","13,34,91,95,97,"
"99038","715","0.0","0.0","2.0","0.0","0.0","","97"
"99038","716","0.0","0.0","2.0","0.0","0.0","","97"
"99040","710","41.3232258064516","21.225168855508528","31.0","3.31","117.29","B","24,33,39,52,98,"
"99040","711","55.09032258064516","19.064422924648902","31.0","5.56","110.92","B","24,33,39,52,98,"
"99040","713","108.08129032258064","38.195170282058925","31.0","10.04","207.04","B","24,33,39,52,98,"
"99040","714","0.0","0.0","4.0","0.0","0.0","","24,73"
"99040","715","0.0","0.0","4.0","0.0","0.0","","24,73"
"99040","716","0.0","0.0","4.0","0.0","0.0","","24,73"
"99041","710","1.8285714285714285","0.9265545862821813","7.0","0.2","3.4","B","22,95,"
"99041","711","2.1142857142857143","1.0665284774431854","7.0","0.5","4.0","B","22,95,"
"99041","712","2.9285714285714284","0.4893421934729572","7.0","1.9","3.5","B","22,95,"
"99041","713","6.871428571428572","2.2757371535036146","7.0","3.4","10.9","B","22,95,"
"99042","710","5.7932500000000005","6.406664695985402","8.0","0.0","21.1","B","13,23,34,"
"99042","711","11.14375","11.305988408092793","8.0","1.95","38.2","B","13,23,34,"
"99042","713","25.7192","20.179549378516853","5.0","3.332","59.3","C","13,23,"
"99043","710","2.7514","1.2327379810811379","5.0","0.7","4.119","C","16,75,"
"99043","711","5.1","1.8027756377319943","5.0","2.1","7.1","C","16,75,"
"99043","713","7.8514","3.0355136188131326","5.0","2.8","11.219","C","16,75,"
"99044","710","0.0","","1.0","0.0","0.0","C","56"
"99044","711","0.0","","1.0","0.0","0.0","C","56"
"99044","713","0.0","","1.0","0.0","0.0","C","56"
"99045","710","18.799999999999997","1.4072135587749286","6.0","16.575","21.025","B","13,67,"
"99045","711","21.683000000000003","2.892851603522033","6.0","17.109","26.257","B","13,67,"
"99045","712","7.896","0.0","3.0","7.896","7.896","B","67,"
"99045","713","44.431000000000004","3.9825724852160573","6.0","38.134","50.728","B","13,67,"
"99047","710","0.0","0.0","3.0","0.0","0.0","C","31,51,89,"
"99047","711","0.0","0.0","3.0","0.0","0.0","C","31,51,89,"
"99047","712","0.0","","1.0","0.0","0.0","C","89"
"99047","713","0.0","0.0","3.0","0.0","0.0","C","31,51,89,"
"99047","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"99047","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"99048","710","0.0","","1.0","0.0","0.0","B","51"
"99048","711","0.0","","1.0","0.0","0.0","B","51"
"99048","713","0.0","","1.0","0.0","0.0","B","51"
"99049","710","0.9","0.0","3.0","0.9","0.9","C","95,"
"99049","711","3.7000000000000006","3.1401849173675503E-16","3.0","3.7","3.7","C","95,"
"99049","712","3.9","0.0","3.0","3.9","3.9","C","95,"
"99049","713","8.5","0.0","3.0","8.5","8.5","C","95,"
"99052","710","0.0","","1.0","0.0","0.0","B","51"
"99052","711","0.0","","1.0","0.0","0.0","B","51"
"99052","713","0.0","","1.0","0.0","0.0","B","51"
"99053","710","80.03142105263157","21.275118747698816","19.0","16.1","116.0","B","22,23,74,90,97,"
"99053","711","101.39505263157893","21.98466229056437","19.0","23.6","131.7","B","22,23,74,90,97,"
"99053","712","15.432777777777776","2.9888174451456013","18.0","4.09","18.4","B","22,23,74,90,"
"99053","713","196.047","46.54953465634455","19.0","43.79","266.1","B","22,23,74,90,97,"
"99053","715","0.0","","1.0","0.0","0.0","","97"
"99053","716","0.0","","1.0","0.0","0.0","","97"
"99054","710","1.1400000000000001","0.6381222453417528","5.0","0.3","2.1","B","22,95,"
"99054","711","2.6","1.3019216566291538","5.0","0.3","3.6","B","22,95,"
"99054","712","2.2800000000000002","1.057260611202366","5.0","0.3","3.0","B","22,95,"
"99054","713","6.0200000000000005","2.6945871668958863","5.0","0.9","7.7","B","22,95,"
"99056","710","1.5","0.0","3.0","1.5","1.5","C","95,"
"99056","711","0.8000000000000002","7.850462293418876E-17","3.0","0.8","0.8","C","95,"
"99056","712","4.1","0.0","3.0","4.1","4.1","C","95,"
"99056","713","6.400000000000001","6.280369834735101E-16","3.0","6.4","6.4","C","95,"
"99060","710","38.248","18.807623300140822","11.0","16.675","91.05","B","13,67,"
"99060","711","52.809727272727265","8.35057149021689","11.0","40.288","75.948","B","13,67,"
"99060","712","4.935124999999999","0.49009063028470273","8.0","4.268","6.047","B","67,"
"99060","713","94.64690909090909","25.74643523167514","11.0","61.231","166.998","B","13,67,"
"99063","710","0.14","0.0","2.0","0.14","0.14","C","16,"
"99063","711","0.4","0.0","2.0","0.4","0.4","C","16,"
"99063","713","0.54","0.0","2.0","0.54","0.54","C","16,"
"99064","710","0.21000000000000002","0.206801031589948","4.0","0.02","0.5","C","16,91,"
"99064","711","0.33000000000000007","0.3155418619877031","4.0","0.06","0.8","C","16,91,"
"99064","712","0.1","0.0","2.0","0.1","0.1","C","91"
"99064","713","0.565","0.5629313161182868","4.0","0.08","1.4","C","16,91,"
"99065","710","0.03","0.0","2.0","0.03","0.03","C","16,"
"99065","711","0.31","0.0","2.0","0.31","0.31","C","16,"
"99065","713","0.34","0.0","2.0","0.34","0.34","C","16,"
"99070","710","0.0","","1.0","0.0","0.0","C","89"
"99070","711","0.0","","1.0","0.0","0.0","C","89"
"99070","712","0.0","","1.0","0.0","0.0","C","89"
"99070","713","0.0","","1.0","0.0","0.0","C","89"
"99070","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"99070","716","3.0E-4","","1.0","3.0E-4","3.0E-4","","89"
"99072","710","26.709999999999997","2.5121479338940403E-15","3.0","26.71","26.71","C","13,"
"99072","711","27.45","0.0","3.0","27.45","27.45","C","13,"
"99072","713","54.16","0.0","3.0","54.16","54.16","C","13,"
"99073","710","0.0","","1.0","0.0","0.0","D","89"
"99073","711","0.01","","1.0","0.01","0.01","D","89"
"99073","712","0.0","","1.0","0.0","0.0","D","89"
"99073","713","0.01","","1.0","0.01","0.01","D","89"
"99073","715","6.0E-4","","1.0","6.0E-4","6.0E-4","","89"
"99073","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"99080","710","67.68567405714286","19.250665248384387","35.0","24.8","123.247","B","11,28,42,50,65,67,75,83,86,91,95,"
"99080","711","89.41876457142857","26.957194903737985","35.0","33.5","150.0","B","11,28,42,50,65,67,75,83,86,91,95,"
"99080","712","20.016879594729343","6.767718911081526","27.0","3.9","30.3","B","11,28,42,65,67,83,91,95,"
"99080","713","172.54774574450553","50.00965949968453","35.0","68.6","295.545","B","11,28,42,50,65,67,75,83,86,91,95,"
"99081","710","6.400000000000001","6.280369834735101E-16","3.0","6.4","6.4","C","95,"
"99081","711","19.6","0.0","3.0","19.6","19.6","C","95,"
"99081","712","3.0","0.0","3.0","3.0","3.0","C","95,"
"99081","713","29.0","0.0","3.0","29.0","29.0","C","95,"
"99084","710","8.0","","1.0","8.0","8.0","B","66"
"99084","711","12.75","","1.0","12.75","12.75","B","66"
"99084","712","1.95","","1.0","1.95","1.95","B","66"
"99084","713","22.7","","1.0","22.7","22.7","B","66"
"99085","710","12.8","0.0","2.0","12.8","12.8","B","66"
"99085","711","16.15","0.0","2.0","16.15","16.15","B","66"
"99085","712","2.4","0.0","2.0","2.4","2.4","B","66"
"99085","713","31.35","0.0","2.0","31.35","31.35","B","66"
"99086","710","8.59","0.0","2.0","8.59","8.59","C","16,"
"99086","711","20.65","0.0","2.0","20.65","20.65","C","16,"
"99086","713","29.24","0.0","2.0","29.24","29.24","C","16,"
"99092","710","45.95142857142856","22.467574306945004","49.0","7.45","113.8","B","24,61,62,73,74,96,102,"
"99092","711","74.32557692307692","23.557735141248347","52.0","13.0","156.7","B","24,25,61,62,73,74,96,102,"
"99092","712","9.010833333333332","3.210698596285624","36.0","2.7","20.4","B","73,74,96,"
"99092","713","130.65183673469392","41.17143442658943","49.0","34.22","253.09","B","24,61,62,73,74,96,102,"
"99092","714","0.0","0.0","13.0","0.0","0.0","","24,73"
"99092","715","0.0","0.0","13.0","0.0","0.0","","24,73"
"99092","716","0.0","0.0","13.0","0.0","0.0","","73"
"99093","710","78.85968152866243","19.721557872457442","314.0","7.51","144.92","C","9,10,40,41,48,73,74,103,"
"99093","711","89.3178025477707","24.6788654650853","314.0","10.13","221.85","C","9,10,40,41,48,73,74,103,"
"99093","712","18.763932584269664","7.1277161620768945","178.0","1.25","47.82","C","40,41,48,73,74,103,"
"99093","713","178.81388535031854","47.164286538487644","314.0","20.02","380.9","C","9,10,40,41,48,73,74,103,"
"99093","714","0.0","","3.0","0.0","0.0","","73"
"99093","715","0.0","","3.0","0.0","0.0","","73"
"99093","716","0.0","","3.0","0.0","0.0","","73"
"99096","710","17.80909090909091","2.9773275498075407","11.0","10.1","23.2","B","22,23,"
"99096","711","25.154545454545453","5.310374222233805","11.0","10.5","32.5","B","22,23,"
"99096","712","2.685714285714286","0.554051251343814","7.0","1.6","3.5","B","22"
